,date,id.x,id2,city_county_state,latitude,longitude,elevation,month,day,year,id.y,prcp,tmax,tmin,tavg
372,3/31/1975,norfolk,norfolk2,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USC00448837,104,#N/A,#N/A,#N/A
373,3/31/1975,norfolk,norfolk2,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USC00440385,0,128,39,83.5
374,3/31/1975,norfolk,norfolk2,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USC00444044,122,194,11,102.5
375,3/31/1975,norfolk,norfolk2,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USW00013737,0,111,28,69.5
376,3/31/1975,norfolk,norfolk2,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USC00442504,0,#N/A,#N/A,#N/A
377,3/31/1975,norfolk,norfolk2,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USW00013750,0,111,44,77.5
378,3/31/1975,norfolk,norfolk2,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USC00442368,183,167,33,100
379,3/31/1975,norfolk,norfolk2,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USC00448837,104,#N/A,#N/A,#N/A
380,3/31/1975,norfolk,norfolk2,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USC00440385,0,128,39,83.5
381,3/31/1975,norfolk,norfolk2,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USC00446054,0,144,#N/A,#N/A
382,3/31/1975,norfolk,norfolk2,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USW00013769,0,94,28,61
383,3/31/1975,norfolk,norfolk2,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USC00442504,0,#N/A,#N/A,#N/A
384,3/31/1975,norfolk,norfolk2,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USC00446054,0,144,#N/A,#N/A
385,3/31/1975,norfolk,norfolk2,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USC00444044,122,194,11,102.5
386,3/31/1975,norfolk,norfolk2,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USW00013737,0,111,28,69.5
387,3/31/1975,norfolk,norfolk2,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USC00448192,0,139,22,80.5
388,3/31/1975,norfolk,norfolk2,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USW00013769,0,94,28,61
389,3/31/1975,norfolk,norfolk2,"Norfolk City, N/A, Virginia",36.891413,-76.300174,301,3,31,1975,USW00013702,0,117,22,69.5
390,3/31/1975,norfolk,norfolk1,"Norfolk, N/A., Virginia",36.850769,-76.285873,2.134,3,31,1975,USW00013702,0,117,22,69.5
391,3/31/1975,norfolk,norfolk1,"Norfolk, N/A., Virginia",36.850769,-76.285873,2.134,3,31,1975,USC00448192,0,139,22,80.5
392,3/31/1975,norfolk,norfolk1,"Norfolk, N/A., Virginia",36.850769,-76.285873,2.134,3,31,1975,USC00448837,104,#N/A,#N/A,#N/A
393,3/31/1975,norfolk,norfolk1,"Norfolk, N/A., Virginia",36.850769,-76.285873,2.134,3,31,1975,USC00440385,0,128,39,83.5
394,3/31/1975,norfolk,norfolk1,"Norfolk, N/A., Virginia",36.850769,-76.285873,2.134,3,31,1975,USC00444044,122,194,11,102.5
395,3/31/1975,norfolk,norfolk1,"Norfolk, N/A., Virginia",36.850769,-76.285873,2.134,3,31,1975,USW00013750,0,111,44,77.5
396,3/31/1975,norfolk,norfolk1,"Norfolk, N/A., Virginia",36.850769,-76.285873,2.134,3,31,1975,USC00442368,183,167,33,100
397,3/31/1975,norfolk,norfolk1,"Norfolk, N/A., Virginia",36.850769,-76.285873,2.134,3,31,1975,USW00013750,0,111,44,77.5
398,3/31/1975,norfolk,norfolk1,"Norfolk, N/A., Virginia",36.850769,-76.285873,2.134,3,31,1975,USC00442368,183,167,33,100
399,3/31/1975,norfolk,norfolk1,"Norfolk, N/A., Virginia",36.850769,-76.285873,2.134,3,31,1975,USW00013737,0,111,28,69.5
400,3/31/1975,norfolk,norfolk1,"Norfolk, N/A., Virginia",36.850769,-76.285873,2.134,3,31,1975,USC00442504,0,#N/A,#N/A,#N/A
401,3/31/1975,norfolk,norfolk1,"Norfolk, N/A., Virginia",36.850769,-76.285873,2.134,3,31,1975,USC00446054,0,144,#N/A,#N/A
402,3/31/1975,norfolk,norfolk1,"Norfolk, N/A., Virginia",36.850769,-76.285873,2.134,3,31,1975,USW00013769,0,94,28,61
403,3/31/1975,norfolk,norfolk1,"Norfolk, N/A., Virginia",36.850769,-76.285873,2.134,3,31,1975,USW00013702,0,117,22,69.5
404,3/31/1975,norfolk,norfolk1,"Norfolk, N/A., Virginia",36.850769,-76.285873,2.134,3,31,1975,USC00448192,0,139,22,80.5
405,3/31/1975,norfolk,norfolk1,"Norfolk, N/A., Virginia",36.850769,-76.285873,2.134,3,31,1975,USC00448837,104,#N/A,#N/A,#N/A
406,3/31/1975,norfolk,norfolk1,"Norfolk, N/A., Virginia",36.850769,-76.285873,2.134,3,31,1975,USC00440385,0,128,39,83.5
407,3/31/1975,norfolk,norfolk1,"Norfolk, N/A., Virginia",36.850769,-76.285873,2.134,3,31,1975,USC00444044,122,194,11,102.5
408,3/31/1975,norfolk,norfolk1,"Norfolk, N/A., Virginia",36.850769,-76.285873,2.134,3,31,1975,USW00013737,0,111,28,69.5
409,3/31/1975,norfolk,norfolk1,"Norfolk, N/A., Virginia",36.850769,-76.285873,2.134,3,31,1975,USC00442504,0,#N/A,#N/A,#N/A
410,3/31/1975,norfolk,norfolk1,"Norfolk, N/A., Virginia",36.850769,-76.285873,2.134,3,31,1975,USW00013750,0,111,44,77.5
411,3/31/1975,norfolk,norfolk1,"Norfolk, N/A., Virginia",36.850769,-76.285873,2.134,3,31,1975,USC00442368,183,167,33,100
412,3/31/1975,norfolk,norfolk1,"Norfolk, N/A., Virginia",36.850769,-76.285873,2.134,3,31,1975,USC00448837,104,#N/A,#N/A,#N/A
413,3/31/1975,norfolk,norfolk1,"Norfolk, N/A., Virginia",36.850769,-76.285873,2.134,3,31,1975,USC00440385,0,128,39,83.5
414,3/31/1975,norfolk,norfolk1,"Norfolk, N/A., Virginia",36.850769,-76.285873,2.134,3,31,1975,USC00446054,0,144,#N/A,#N/A
415,3/31/1975,norfolk,norfolk1,"Norfolk, N/A., Virginia",36.850769,-76.285873,2.134,3,31,1975,USW00013769,0,94,28,61
416,3/31/1975,norfolk,norfolk1,"Norfolk, N/A., Virginia",36.850769,-76.285873,2.134,3,31,1975,USC00442504,0,#N/A,#N/A,#N/A
417,3/31/1975,norfolk,norfolk1,"Norfolk, N/A., Virginia",36.850769,-76.285873,2.134,3,31,1975,USC00446054,0,144,#N/A,#N/A
418,3/31/1975,norfolk,norfolk1,"Norfolk, N/A., Virginia",36.850769,-76.285873,2.134,3,31,1975,USC00444044,122,194,11,102.5
419,3/31/1975,norfolk,norfolk1,"Norfolk, N/A., Virginia",36.850769,-76.285873,2.134,3,31,1975,USW00013737,0,111,28,69.5
420,3/31/1975,norfolk,norfolk1,"Norfolk, N/A., Virginia",36.850769,-76.285873,2.134,3,31,1975,USC00448192,0,139,22,80.5
421,3/31/1975,norfolk,norfolk1,"Norfolk, N/A., Virginia",36.850769,-76.285873,2.134,3,31,1975,USW00013769,0,94,28,61
422,3/31/1975,norfolk,norfolk1,"Norfolk, N/A., Virginia",36.850769,-76.285873,2.134,3,31,1975,USW00013702,0,117,22,69.5
423,5/26/1975,williamsburg,williamsburg3,"Williamsburg, York Country, Virginia",37.2707,-76.7075,85,5,26,1975,USC00440835,0,250,167,208.5
424,5/26/1975,williamsburg,williamsburg3,"Williamsburg, York Country, Virginia",37.2707,-76.7075,85,5,26,1975,USC00444101,0,261,156,208.5
425,5/26/1975,williamsburg,williamsburg3,"Williamsburg, York Country, Virginia",37.2707,-76.7075,85,5,26,1975,USC00442504,0,#N/A,#N/A,#N/A
426,5/26/1975,williamsburg,williamsburg3,"Williamsburg, York Country, Virginia",37.2707,-76.7075,85,5,26,1975,USC00448803,0,289,161,225
427,5/26/1975,williamsburg,williamsburg3,"Williamsburg, York Country, Virginia",37.2707,-76.7075,85,5,26,1975,USC00449025,3,272,156,214
428,5/26/1975,williamsburg,williamsburg3,"Williamsburg, York Country, Virginia",37.2707,-76.7075,85,5,26,1975,USC00446054,0,261,206,233.5
429,5/26/1975,williamsburg,williamsburg3,"Williamsburg, York Country, Virginia",37.2707,-76.7075,85,5,26,1975,USW00013702,0,233,178,205.5
430,5/26/1975,williamsburg,williamsburg3,"Williamsburg, York Country, Virginia",37.2707,-76.7075,85,5,26,1975,USC00449151,0,278,161,219.5
431,3/8/1976,richmond,richmond2,"Richmond, Powhatan County, Virginia",37.54129,-77.434769,50.7,3,8,1976,USC00440327,0,150,-11,69.5
432,3/8/1976,richmond,richmond2,"Richmond, Powhatan County, Virginia",37.54129,-77.434769,50.7,3,8,1976,USW00013740,0,172,-11,80.5
433,3/8/1976,richmond,richmond2,"Richmond, Powhatan County, Virginia",37.54129,-77.434769,50.7,3,8,1976,USC00444101,0,161,11,86
434,3/8/1976,richmond,richmond2,"Richmond, Powhatan County, Virginia",37.54129,-77.434769,50.7,3,8,1976,USC00448054,0,#N/A,#N/A,#N/A
435,3/8/1976,richmond,richmond2,"Richmond, Powhatan County, Virginia",37.54129,-77.434769,50.7,3,8,1976,USC00448829,0,156,-39,58.5
436,3/8/1976,richmond,richmond2,"Richmond, Powhatan County, Virginia",37.54129,-77.434769,50.7,3,8,1976,USW00013721,0,122,28,75
437,4/7/1976,harrisonburg,harrisonburg9,"Harrisonburg, Rockingham County, Virginia",38.4333,-78.8667,301,4,7,1976,USC00442208,0,178,17,97.5
438,4/7/1976,harrisonburg,harrisonburg9,"Harrisonburg, Rockingham County, Virginia",38.4333,-78.8667,301,4,7,1976,USC00448448,0,172,17,94.5
439,4/7/1976,harrisonburg,harrisonburg9,"Harrisonburg, Rockingham County, Virginia",38.4333,-78.8667,301,4,7,1976,USC00448062,0,194,-33,80.5
440,4/7/1976,harrisonburg,harrisonburg9,"Harrisonburg, Rockingham County, Virginia",38.4333,-78.8667,301,4,7,1976,USC00446199,0,#N/A,#N/A,#N/A
441,4/7/1976,harrisonburg,harrisonburg9,"Harrisonburg, Rockingham County, Virginia",38.4333,-78.8667,301,4,7,1976,USC00443213,0,#N/A,#N/A,#N/A
442,4/7/1976,harrisonburg,harrisonburg9,"Harrisonburg, Rockingham County, Virginia",38.4333,-78.8667,301,4,7,1976,USC00440720,0,128,17,72.5
443,4/7/1976,harrisonburg,harrisonburg9,"Harrisonburg, Rockingham County, Virginia",38.4333,-78.8667,301,4,7,1976,USC00448172,0,#N/A,#N/A,#N/A
444,4/20/1976,harrisonburg,harrisonburg6,"Harrisonburg, Rockingham County, Virginia",38.4333,-78.8667,301,4,20,1976,USC00442208,0,322,106,214
445,4/20/1976,harrisonburg,harrisonburg6,"Harrisonburg, Rockingham County, Virginia",38.4333,-78.8667,301,4,20,1976,USC00448448,0,328,106,217
446,4/20/1976,harrisonburg,harrisonburg6,"Harrisonburg, Rockingham County, Virginia",38.4333,-78.8667,301,4,20,1976,USC00448062,0,311,100,205.5
447,4/20/1976,harrisonburg,harrisonburg6,"Harrisonburg, Rockingham County, Virginia",38.4333,-78.8667,301,4,20,1976,USC00446199,0,#N/A,#N/A,#N/A
448,4/20/1976,harrisonburg,harrisonburg6,"Harrisonburg, Rockingham County, Virginia",38.4333,-78.8667,301,4,20,1976,USC00443213,0,#N/A,#N/A,#N/A
449,4/20/1976,harrisonburg,harrisonburg6,"Harrisonburg, Rockingham County, Virginia",38.4333,-78.8667,301,4,20,1976,USC00440720,0,256,128,192
450,4/20/1976,harrisonburg,harrisonburg6,"Harrisonburg, Rockingham County, Virginia",38.4333,-78.8667,301,4,20,1976,USC00448172,0,#N/A,#N/A,#N/A
451,3/22/1978,virginiabeach,virginiabeach1,"Virginia Beach, N/A, Virginia",36.852926,-75.977985,301,3,22,1978,USW00013769,0,167,61,114
452,3/22/1978,virginiabeach,virginiabeach1,"Virginia Beach, N/A, Virginia",36.852926,-75.977985,301,3,22,1978,USW00013737,0,178,72,125
453,3/22/1978,virginiabeach,virginiabeach1,"Virginia Beach, N/A, Virginia",36.852926,-75.977985,301,3,22,1978,USC00442368,0,239,78,158.5
454,3/22/1978,virginiabeach,virginiabeach1,"Virginia Beach, N/A, Virginia",36.852926,-75.977985,301,3,22,1978,USC00440385,0,217,72,144.5
455,3/22/1978,virginiabeach,virginiabeach1,"Virginia Beach, N/A, Virginia",36.852926,-75.977985,301,3,22,1978,USW00013750,0,167,67,117
456,3/22/1978,virginiabeach,virginiabeach1,"Virginia Beach, N/A, Virginia",36.852926,-75.977985,301,3,22,1978,USC00448837,0,#N/A,#N/A,#N/A
457,3/22/1978,virginiabeach,virginiabeach1,"Virginia Beach, N/A, Virginia",36.852926,-75.977985,301,3,22,1978,USW00013702,0,172,78,125
458,3/22/1978,virginiabeach,virginiabeach1,"Virginia Beach, N/A, Virginia",36.852926,-75.977985,301,3,22,1978,USC00448192,0,194,56,125
459,3/22/1978,virginiabeach,virginiabeach1,"Virginia Beach, N/A, Virginia",36.852926,-75.977985,301,3,22,1978,USC00442504,0,#N/A,#N/A,#N/A
460,3/22/1978,virginiabeach,virginiabeach1,"Virginia Beach, N/A, Virginia",36.852926,-75.977985,301,3,22,1978,USC00446054,0,183,33,108
461,3/31/1978,norfolk,norfolk6,"Norfolk City, N/A, Virginia",36.880981,-76.307719,301,3,31,1978,USW00013750,0,172,28,100
462,3/31/1978,norfolk,norfolk6,"Norfolk City, N/A, Virginia",36.880981,-76.307719,301,3,31,1978,USC00442368,0,89,28,58.5
463,3/31/1978,norfolk,norfolk6,"Norfolk City, N/A, Virginia",36.880981,-76.307719,301,3,31,1978,USW00013737,0,167,33,100
464,3/31/1978,norfolk,norfolk6,"Norfolk City, N/A, Virginia",36.880981,-76.307719,301,3,31,1978,USC00442504,0,#N/A,#N/A,#N/A
465,3/31/1978,norfolk,norfolk6,"Norfolk City, N/A, Virginia",36.880981,-76.307719,301,3,31,1978,USC00446054,0,183,44,113.5
466,3/31/1978,norfolk,norfolk6,"Norfolk City, N/A, Virginia",36.880981,-76.307719,301,3,31,1978,USW00013769,0,161,11,86
467,3/31/1978,norfolk,norfolk6,"Norfolk City, N/A, Virginia",36.880981,-76.307719,301,3,31,1978,USW00013702,0,156,44,100
468,3/31/1978,norfolk,norfolk6,"Norfolk City, N/A, Virginia",36.880981,-76.307719,301,3,31,1978,USC00448192,0,194,17,105.5
469,3/31/1978,norfolk,norfolk6,"Norfolk City, N/A, Virginia",36.880981,-76.307719,301,3,31,1978,USC00448837,0,#N/A,#N/A,#N/A
470,3/31/1978,norfolk,norfolk6,"Norfolk City, N/A, Virginia",36.880981,-76.307719,301,3,31,1978,USC00440385,0,156,11,83.5
471,3/31/1978,norfolk,norfolk6,"Norfolk City, N/A, Virginia",36.880981,-76.307719,301,3,31,1978,USC00446456,0,144,56,100
472,3/31/1978,norfolk,norfolk6,"Norfolk City, N/A, Virginia",36.880981,-76.307719,301,3,31,1978,USC00444044,0,250,17,133.5
473,4/2/1978,richmond,richmond4,"Richmond, Hanover County, Virginia",37.54129,-77.434769,50.7,4,2,1978,USC00444101,0,306,156,231
474,4/2/1978,richmond,richmond4,"Richmond, Hanover County, Virginia",37.54129,-77.434769,50.7,4,2,1978,USC00440327,0,267,133,200
475,4/2/1978,richmond,richmond4,"Richmond, Hanover County, Virginia",37.54129,-77.434769,50.7,4,2,1978,USC00442142,0,294,150,222
476,4/2/1978,richmond,richmond4,"Richmond, Hanover County, Virginia",37.54129,-77.434769,50.7,4,2,1978,USW00013740,0,217,94,155.5
477,4/2/1978,richmond,richmond4,"Richmond, Hanover County, Virginia",37.54129,-77.434769,50.7,4,2,1978,USW00013721,0,228,100,164
478,4/2/1978,richmond,richmond4,"Richmond, Hanover County, Virginia",37.54129,-77.434769,50.7,4,2,1978,USC00448829,0,272,128,200
479,4/16/1978,richmond,richmond11,"Richmond, Hanover County, Virginia",37.54129,-77.434769,50.7,4,16,1978,USC00444101,0,222,39,130.5
480,4/16/1978,richmond,richmond11,"Richmond, Hanover County, Virginia",37.54129,-77.434769,50.7,4,16,1978,USC00448829,0,178,6,92
481,4/16/1978,richmond,richmond11,"Richmond, Hanover County, Virginia",37.54129,-77.434769,50.7,4,16,1978,USW00013721,0,117,44,80.5
482,4/16/1978,richmond,richmond11,"Richmond, Hanover County, Virginia",37.54129,-77.434769,50.7,4,16,1978,USC00440327,0,144,0,72
483,4/16/1978,richmond,richmond11,"Richmond, Hanover County, Virginia",37.54129,-77.434769,50.7,4,16,1978,USW00013740,0,156,28,92
484,4/16/1978,richmond,richmond11,"Richmond, Hanover County, Virginia",37.54129,-77.434769,50.7,4,16,1978,USC00442142,0,211,22,116.5
485,4/17/1978,hopewell,hopewell1,"Hopewell, Charles City County, Virginia",37.304315,-77.2872,15,4,17,1978,USC00444101,0,167,61,114
486,4/17/1978,hopewell,hopewell1,"Hopewell, Charles City County, Virginia",37.304315,-77.2872,15,4,17,1978,USW00013740,0,156,67,111.5
487,4/17/1978,hopewell,hopewell1,"Hopewell, Charles City County, Virginia",37.304315,-77.2872,15,4,17,1978,USC00448129,0,144,56,100
488,4/30/1978,fredericksburg,fredericksburg3," Fredericksburg, Caroline County, Virginia",38.171797,-77.191088,506,4,30,1978,USC00442009,0,233,133,183
489,4/30/1978,fredericksburg,fredericksburg3," Fredericksburg, Caroline County, Virginia",38.171797,-77.191088,506,4,30,1978,USC00443192,0,228,117,172.5
490,4/30/1978,fredericksburg,fredericksburg3," Fredericksburg, Caroline County, Virginia",38.171797,-77.191088,506,4,30,1978,USC00442729,0,217,111,164
491,4/30/1978,fredericksburg,fredericksburg3," Fredericksburg, Caroline County, Virginia",38.171797,-77.191088,506,4,30,1978,USC00441913,0,244,150,197
492,4/30/1978,fredericksburg,fredericksburg3," Fredericksburg, Caroline County, Virginia",38.171797,-77.191088,506,4,30,1978,USC00185080,0,217,111,164
493,4/30/1978,fredericksburg,fredericksburg3," Fredericksburg, Caroline County, Virginia",38.171797,-77.191088,506,4,30,1978,USC00442155,0,228,100,164
494,4/30/1978,fredericksburg,fredericksburg3," Fredericksburg, Caroline County, Virginia",38.171797,-77.191088,506,4,30,1978,USC00448829,0,222,122,172
495,5/3/1978,charoltesville,charoltesville2,"Charlottesville, Madison County, Virginia",38.280965,-78.140835,301,5,3,1978,USC00443213,0,#N/A,#N/A,#N/A
496,5/3/1978,charoltesville,charoltesville2,"Charlottesville, Madison County, Virginia",38.280965,-78.140835,301,5,3,1978,USW00093736,0,217,89,153
497,5/3/1978,charoltesville,charoltesville2,"Charlottesville, Madison County, Virginia",38.280965,-78.140835,301,5,3,1978,USC00443466,0,#N/A,#N/A,#N/A
498,5/3/1978,charoltesville,charoltesville2,"Charlottesville, Madison County, Virginia",38.280965,-78.140835,301,5,3,1978,USC00446712,0,183,22,102.5
499,5/3/1978,charoltesville,charoltesville2,"Charlottesville, Madison County, Virginia",38.280965,-78.140835,301,5,3,1978,USC00440993,0,#N/A,#N/A,#N/A
500,5/3/1978,charoltesville,charoltesville2,"Charlottesville, Madison County, Virginia",38.280965,-78.140835,301,5,3,1978,USC00448902,0,183,28,105.5
501,5/3/1978,charoltesville,charoltesville2,"Charlottesville, Madison County, Virginia",38.280965,-78.140835,301,5,3,1978,USC00441593,0,194,56,125
502,5/3/1978,charoltesville,charoltesville2,"Charlottesville, Madison County, Virginia",38.280965,-78.140835,301,5,3,1978,USC00445050,0,200,17,108.5
503,5/3/1978,charoltesville,charoltesville2,"Charlottesville, Madison County, Virginia",38.280965,-78.140835,301,5,3,1978,USC00447033,0,#N/A,#N/A,#N/A
504,5/17/1978,radford,radford2,"Radford, Montgomery County, Virginia",37.131792,-80.576448,641,5,17,1978,USC00440135,0,#N/A,#N/A,#N/A
505,5/17/1978,radford,radford2,"Radford, Montgomery County, Virginia",37.131792,-80.576448,641,5,17,1978,USC00446046,0,#N/A,#N/A,#N/A
506,5/17/1978,radford,radford2,"Radford, Montgomery County, Virginia",37.131792,-80.576448,641,5,17,1978,USC00446955,0,200,39,119.5
507,5/17/1978,radford,radford2,"Radford, Montgomery County, Virginia",37.131792,-80.576448,641,5,17,1978,USC00440766,0,133,50,91.5
508,5/17/1978,radford,radford2,"Radford, Montgomery County, Virginia",37.131792,-80.576448,641,5,17,1978,USC00448022,0,156,56,106
509,5/17/1978,radford,radford2,"Radford, Montgomery County, Virginia",37.131792,-80.576448,641,5,17,1978,USC00449272,0,#N/A,#N/A,#N/A
510,5/17/1978,radford,radford2,"Radford, Montgomery County, Virginia",37.131792,-80.576448,641,5,17,1978,USC00446723,0,#N/A,#N/A,#N/A
511,5/17/1978,radford,radford2,"Radford, Montgomery County, Virginia",37.131792,-80.576448,641,5,17,1978,USC00446999,0,#N/A,#N/A,#N/A
512,5/17/1978,radford,radford2,"Radford, Montgomery County, Virginia",37.131792,-80.576448,641,5,17,1978,USC00440792,0,#N/A,#N/A,#N/A
513,5/17/1978,radford,radford2,"Radford, Montgomery County, Virginia",37.131792,-80.576448,641,5,17,1978,USC00449301,0,217,33,125
514,5/17/1978,radford,radford2,"Radford, Montgomery County, Virginia",37.131792,-80.576448,641,5,17,1978,USC00443397,0,#N/A,#N/A,#N/A
515,5/17/1978,radford,radford2,"Radford, Montgomery County, Virginia",37.131792,-80.576448,641,5,17,1978,USC00445828,0,150,17,83.5
516,5/17/1978,radford,radford2,"Radford, Montgomery County, Virginia",37.131792,-80.576448,641,5,17,1978,USC00443071,0,200,22,111
517,5/17/1978,radford,radford2,"Radford, Montgomery County, Virginia",37.131792,-80.576448,641,5,17,1978,USC00444676,0,#N/A,#N/A,#N/A
518,5/17/1978,radford,radford2,"Radford, Montgomery County, Virginia",37.131792,-80.576448,641,5,17,1978,USC00441999,0,#N/A,#N/A,#N/A
519,5/17/1978,radford,radford2,"Radford, Montgomery County, Virginia",37.131792,-80.576448,641,5,17,1978,USC00443991,0,#N/A,#N/A,#N/A
520,8/10/1978,staunton,staunton,"Staunton, Highland County, Virginia",38.412343,-79.580604,776,8,10,1978,USC00445698,5,272,106,189
521,8/10/1978,staunton,staunton,"Staunton, Highland County, Virginia",38.412343,-79.580604,776,8,10,1978,USC00445414,8,#N/A,#N/A,#N/A
522,8/10/1978,staunton,staunton,"Staunton, Highland County, Virginia",38.412343,-79.580604,776,8,10,1978,USC00445595,0,#N/A,#N/A,#N/A
523,8/10/1978,staunton,staunton,"Staunton, Highland County, Virginia",38.412343,-79.580604,776,8,10,1978,USC00445599,15,#N/A,#N/A,#N/A
524,8/10/1978,staunton,staunton,"Staunton, Highland County, Virginia",38.412343,-79.580604,776,8,10,1978,USC00446199,91,#N/A,#N/A,#N/A
525,8/10/1978,staunton,staunton,"Staunton, Highland County, Virginia",38.412343,-79.580604,776,8,10,1978,USC00442315,46,#N/A,#N/A,#N/A
526,8/10/1978,staunton,staunton,"Staunton, Highland County, Virginia",38.412343,-79.580604,776,8,10,1978,USC00442064,61,#N/A,#N/A,#N/A
527,8/10/1978,staunton,staunton,"Staunton, Highland County, Virginia",38.412343,-79.580604,776,8,10,1978,USC00445756,46,#N/A,#N/A,#N/A
528,8/10/1978,staunton,staunton,"Staunton, Highland County, Virginia",38.412343,-79.580604,776,8,10,1978,USC00443470,173,#N/A,#N/A,#N/A
529,8/10/1978,staunton,staunton,"Staunton, Highland County, Virginia",38.412343,-79.580604,776,8,10,1978,USC00448062,152,306,150,228
530,3/31/1979,emporia,emporia,"Emporia, Southampton County, Virginia",36.583207,-77.199968,1705,3,31,1979,USC00442790,0,#N/A,#N/A,#N/A
531,3/31/1979,emporia,emporia,"Emporia, Southampton County, Virginia",36.583207,-77.199968,1705,3,31,1979,USC00444044,0,267,139,203
532,3/31/1979,emporia,emporia,"Emporia, Southampton County, Virginia",36.583207,-77.199968,1705,3,31,1979,USC00448129,0,289,167,228
533,4/1/1979,suffolkcity,suffolkcity1,"Suffolk City, Virginia",36.73283,-76.579002,31,4,1,1979,USC00444044,0,278,100,189
534,4/1/1979,suffolkcity,suffolkcity1,"Suffolk City, Virginia",36.73283,-76.579002,31,4,1,1979,USC00446054,0,272,144,208
535,4/1/1979,suffolkcity,suffolkcity1,"Suffolk City, Virginia",36.73283,-76.579002,31,4,1,1979,USC00448192,0,294,139,216.5
536,4/1/1979,suffolkcity,suffolkcity1,"Suffolk City, Virginia",36.73283,-76.579002,31,4,1,1979,USC00442504,0,#N/A,#N/A,#N/A
537,4/1/1979,suffolkcity,suffolkcity1,"Suffolk City, Virginia",36.73283,-76.579002,31,4,1,1979,USC00448837,0,#N/A,#N/A,#N/A
538,4/1/1979,suffolkcity,suffolkcity1,"Suffolk City, Virginia",36.73283,-76.579002,31,4,1,1979,USW00013750,0,239,122,180.5
539,4/1/1979,suffolkcity,suffolkcity1,"Suffolk City, Virginia",36.73283,-76.579002,31,4,1,1979,USC00442368,0,278,133,205.5
540,4/1/1979,suffolkcity,suffolkcity1,"Suffolk City, Virginia",36.73283,-76.579002,31,4,1,1979,USW00013737,0,250,128,189
541,4/1/1979,suffolkcity,suffolkcity1,"Suffolk City, Virginia",36.73283,-76.579002,31,4,1,1979,USW00013702,0,239,111,175
542,4/1/1979,suffolkcity,suffolkcity1,"Suffolk City, Virginia",36.73283,-76.579002,31,4,1,1979,USW00013769,0,239,106,172.5
543,4/8/1979,newportnews,newportnews,"Newport News, Isle of Wight County, Virginia",37.057137,-76.674647,7416,4,8,1979,USC00446054,0,139,61,100
544,4/8/1979,newportnews,newportnews,"Newport News, Isle of Wight County, Virginia",37.057137,-76.674647,7416,4,8,1979,USC00442504,0,#N/A,#N/A,#N/A
545,4/8/1979,newportnews,newportnews,"Newport News, Isle of Wight County, Virginia",37.057137,-76.674647,7416,4,8,1979,USC00449151,0,150,33,91.5
546,4/8/1979,newportnews,newportnews,"Newport News, Isle of Wight County, Virginia",37.057137,-76.674647,7416,4,8,1979,USW00013702,0,172,89,130.5
547,4/8/1979,newportnews,newportnews,"Newport News, Isle of Wight County, Virginia",37.057137,-76.674647,7416,4,8,1979,USW00013750,0,178,72,125
548,4/8/1979,newportnews,newportnews,"Newport News, Isle of Wight County, Virginia",37.057137,-76.674647,7416,4,8,1979,USC00448192,0,217,56,136.5
549,4/8/1979,newportnews,newportnews,"Newport News, Isle of Wight County, Virginia",37.057137,-76.674647,7416,4,8,1979,USC00448933,0,#N/A,-6,#N/A
550,4/8/1979,newportnews,newportnews,"Newport News, Isle of Wight County, Virginia",37.057137,-76.674647,7416,4,8,1979,USC00444044,0,206,-17,94.5
551,4/8/1979,newportnews,newportnews,"Newport News, Isle of Wight County, Virginia",37.057137,-76.674647,7416,4,8,1979,USC00442368,0,133,56,94.5
552,4/8/1979,newportnews,newportnews,"Newport News, Isle of Wight County, Virginia",37.057137,-76.674647,7416,4,8,1979,USW00013737,0,178,61,119.5
553,4/21/1979,lynchburg,lynchburg2,"Lynchburg, Charlotte County, Virginia",37.040429,-78.483328,1574,4,21,1979,USC00446593,0,#N/A,#N/A,#N/A
554,4/21/1979,lynchburg,lynchburg2,"Lynchburg, Charlotte County, Virginia",37.040429,-78.483328,1574,4,21,1979,USW00093739,0,139,50,94.5
555,4/21/1979,lynchburg,lynchburg2,"Lynchburg, Charlotte County, Virginia",37.040429,-78.483328,1574,4,21,1979,USC00441585,0,211,6,108.5
